dyke_id,vertex_id,x,y,z
7,5172,684860.59765625,6547438.80078125,-219.65306091308594,
7,5173,685246.3984375,6547149.40234375,-210.30516052246094,
7,5176,685268.84375,6547132.5625,-209.76129150390625,
7,5177,685316.125,6547097.09765625,-208.61575317382812,
7,5180,685489.40625,6546967.12109375,-204.06019592285156,
7,5181,685849.2265625,6546697.22265625,-194.60057067871094,
7,5182,685882.3203125,6546672.3984375,-193.74147033691406,
7,5183,685885.9609375,6546669.66796875,-193.64036560058594,
7,5184,685903.84765625,6546656.25,-193.14363098144531,
7,5187,685907.3671875,6546653.609375,-193.048583984375,
7,5190,686138.671875,6546464.359375,-186.5782470703125,
7,5191,686467.8125,6546195.06640625,-177.37112426757812,
7,5192,686589.5234375,6546095.484375,-173.73260498046875,
7,5195,686611.7734375,6546077.28125,-173.06752014160156,
7,5196,686760.51171875,6545955.58203125,-168.62101745605469,
7,5199,686829.3515625,6545899.25390625,-166.61114501953125,
7,5200,687165.421875,6545624.28125,-156.79963684082031,
7,5201,687295.359375,6545517.96484375,-152.82778930664062,
7,5202,687316.171875,6545500.9375,-152.19166564941406,
7,5203,687519.572265625,6545334.515625,-145.97431945800781,
7,5204,687575.080078125,6545289.09765625,-144.27763366699219,
7,5205,687737.794921875,6545155.96484375,-139.40245056152344,
7,5716,688020.578125,6544924.59375,-130.75863647460937,
7,5717,688094.7265625,6544885.609375,-128.80758666992187,
7,5718,688222.20703125,6544818.58203125,-125.46026611328125,
7,5719,688242.86328125,6544807.72265625,-124.91786956787109,
7,5720,688410.0390625,6544719.828125,-120.53846740722656,
7,5721,688722.703125,6544555.4375,-112.39331817626953,
7,5722,688751.693359375,6544540.1953125,-111.64817047119141,
7,5724,688770.84375,6544530.125,-111.15592193603516,
7,5725,688907.2109375,6544458.4296875,-107.65082550048828,
7,5728,688958.470703125,6544431.48046875,-106.32838439941406,
7,5729,689222.103515625,6544292.87890625,-99.52691650390625,
7,5730,689503.373046875,6544145,-92.433189392089844,
7,5733,689521.1171875,6544135.671875,-91.98565673828125,
7,5734,689580.7109375,6544104.3359375,-90.482635498046875,
7,5737,689695.01953125,6544044.234375,-87.582473754882813,
7,5738,689816.794921875,6543980.20703125,-84.492919921875,
7,5739,690241.37890625,6543756.96484375,-74.02655029296875,
7,5740,690255.009765625,6543749.796875,-73.692794799804688,
7,5743,690271.3828125,6543741.1875,-73.291915893554688,
7,5746,690351.2421875,6543661.32421875,-70.871269226074219,
7,5747,690428.728515625,6543583.83984375,-68.522552490234375,
7,5748,690634.3046875,6543378.2578125,-62.411018371582031,
7,5751,690641.984375,6543370.578125,-62.182727813720703,
7,5754,690717.884765625,6543294.6796875,-59.926353454589844,
7,5755,690806.861328125,6543205.70703125,-57.281246185302734,
7,5756,690917.54296875,6543095.03125,-53.987335205078125,
7,5757,691005.294921875,6543007.28125,-51.436389923095703,
7,5760,691012.578125,6543000,-51.224681854248047,
8,5789,676833.828125,6547448.6640625,-315.21942138671875,
8,5791,676719.3515625,6547529.40234375,-316.00241088867188,
8,5792,676689.2109375,6547550.65625,-316.20855712890625,
8,5793,676984.26953125,6547342.55859375,-313.850341796875,
8,5794,677052.5625,6547294.390625,-313.20733642578125,
8,5796,677352.15625,6547083.09375,-310.38650512695312,
8,6398,676386.33203125,6547764.27734375,-318.28009033203125,
8,6399,676089.91015625,6547973.34375,-320.30752563476562,
8,6400,676056.69140625,6547996.7734375,-320.53854370117187,
8,6401,676053.23828125,6547999.20703125,-320.56253051757812,
8,6403,676026.2578125,6548018.234375,-320.68069458007812,
8,6408,675987.52734375,6548068.16796875,-320.81671142578125,
8,6409,675792.39453125,6548319.76953125,-321.48358154296875,
8,6410,675541.2734375,6548643.55859375,-322.34176635742187,
8,6411,675517.84375,6548673.765625,-322.42181396484375,
8,6413,675467.1171875,6548739.16796875,-322.59515380859375,
8,6418,675298.52734375,6548956.54296875,-322.73587036132812,
8,6419,675283.3515625,6548976.11328125,-322.7559814453125,
8,6420,675032.89453125,6549299.0390625,-323.08755493164063,
8,6421,675009.4296875,6549329.296875,-323.11862182617187,
8,6423,674993.34765625,6549356.515625,-323.12664794921875,
8,6428,674816.1640625,6549656.37890625,-322.8145751953125,
8,6429,674777.390625,6549722.00390625,-322.74630737304687,
8,6430,674609.7734375,6550005.67578125,-322.52920532226562,
8,6432,674590.4609375,6550038.359375,-322.50421142578125,
8,6437,674496.6640625,6550197.08984375,-322.38275146484375,
8,6438,674401.99609375,6550357.30078125,-322.0867919921875,
8,6439,674397.4921875,6550364.921875,-322.07357788085937,
8,6440,674242.9296875,6550626.48046875,-321.62014770507812,
8,6441,674190.7421875,6550714.79296875,-321.47390747070312,
8,6443,674171.46875,6550747.40625,-321.41989135742187,
8,6448,674126.234375,6550823.9609375,-321.2930908203125,
8,6449,673979.0625,6551073.0390625,-320.7198486328125,
8,6450,673844.2578125,6551301.17578125,-320.19482421875,
8,6451,673829.6171875,6551325.9609375,-320.15182495117187,
8,6452,673771.70703125,6551423.96484375,-319.898193359375,
8,6454,673752.5,6551456.46875,-319.8140869140625,
8,6459,673676.51953125,6551828.7265625,-318.77020263671875,
8,6460,673660.85546875,6551905.46875,-318.55499267578125,
8,6461,673594.2890625,6552231.62109375,-317.83111572265625,
8,6462,673593.94921875,6552233.28515625,-317.82669067382812,
8,6464,673586.3671875,6552270.4375,-317.72775268554687,
8,6469,673552.140625,6552438.125,-317.28128051757812,
8,6470,673510.69921875,6552641.16796875,-316.8563232421875,
8,6471,673438.57421875,6552994.5390625,-316.11669921875,
8,6472,673427.78515625,6553047.3828125,-315.99285888671875,
8,6473,673422.5390625,6553073.08984375,-315.9326171875,
8,6475,673420.234375,6553084.390625,-315.91229248046875,
8,6480,673344.82421875,6553453.85546875,-315.247314453125,
8,6481,673301.56640625,6553665.80859375,-314.8658447265625,
8,6482,673277.87890625,6553781.87890625,-314.67605590820312,
8,6483,673261.62890625,6553861.484375,-314.55355834960937,
8,6485,673254.1015625,6553898.375,-314.49676513671875,
8,6490,673053.75390625,6554228.97265625,-313.8988037109375,
8,6491,673036.671875,6554257.15625,-313.85757446289062,
8,6492,672946.01953125,6554406.7421875,-313.638671875,
8,6493,672795.3515625,6554655.359375,-313.17538452148437,
8,6495,672773.640625,6554691.1875,-313.108642578125,
8,6500,672638.265625,6554914.58203125,-312.69235229492187,
8,6501,672556.859375,6555048.9140625,-312.47506713867187,
8,6502,672375.08203125,6555348.875,-311.98983764648437,
8,6503,672314.828125,6555448.30859375,-311.80926513671875,
8,6505,672293.1796875,6555484.03125,-311.74441528320312,
8,6510,672229.953125,6555588.3671875,-311.55496215820312,
8,6511,672077.01953125,6555840.7421875,-311.1600341796875,
8,6512,671906.8359375,6556121.578125,-310.7205810546875,
8,6513,671837.2578125,6556236.39453125,-310.52737426757812,
8,6514,671834.3125,6556241.25390625,-310.52032470703125,
8,6516,671812.7265625,6556276.875,-310.46884155273437,
8,6521,671597.12890625,6556632.64453125,-309.954345703125,
8,6522,671498.59375,6556795.234375,-309.71923828125,
8,6523,671393.36328125,6556968.87890625,-309.44546508789063,
8,6524,671353.796875,6557034.171875,-309.35455322265625,
8,6526,671332.265625,6557069.703125,-309.3050537109375,
8,6531,671159.1171875,6557387.15234375,-308.8914794921875,
8,6532,671101.578125,6557492.64453125,-308.75405883789062,
8,6533,670981.41796875,6557712.94140625,-308.45559692382812,
8,6534,670962.8125,6557747.05859375,-308.40646362304687,
8,6536,670945.515625,6557778.765625,-308.36080932617187,
8,6541,670846.25,6557960.74609375,-308.09872436523437,
8,6542,670772.7265625,6558095.537109375,-307.92294311523438,
8,6543,670667.546875,6558288.3671875,-307.67144775390625,
8,6544,670576.015625,6558456.169921875,-307.45269775390625,
8,6546,670558.7578125,6558487.8125,-307.41143798828125,
8,6551,670509.921875,6558577.345703125,-307.29470825195312,
8,6552,670397.9921875,6558782.55859375,-307.05221557617187,
8,6553,670386.3125,6558803.970703125,-307.02438354492188,
8,6554,670189.234375,6559165.294921875,-306.5545654296875,
8,6556,670172.0078125,6559196.875,-306.51351928710937,
8,6561,670080.87109375,6559379.123046875,-306.291015625,
8,6562,670053.76171875,6559433.333984375,-306.22811889648437,
8,6563,670028.14453125,6559484.5625,-306.1607666015625,
8,6564,670019.88671875,6559501.076171875,-306.13906860351562,
8,6565,669863.1171875,6559814.568359375,-305.77276611328125,
8,6567,669848.7421875,6559843.3125,-305.73916625976562,
8,6572,669759.36328125,6560022.05078125,-305.53033447265625,
8,6573,669705.1171875,6560130.529296875,-305.40206909179687,
8,6574,669539.828125,6560461.0703125,-305.01129150390625,
8,6576,669525.4765625,6560489.765625,-304.97735595703125,
8,6581,669491.234375,6560558.244140625,-304.89990234375,
8,6582,669382.0859375,6560776.517578125,-304.6651611328125,
8,6583,669505.265625,6560530.18359375,-304.93255615234375,
8,6584,669523.84375,6560493.03125,-304.9735107421875,
8,6585,669228.6640625,6561083.3203125,-304.33514404296875,
8,6586,669216.5390625,6561107.568359375,-304.305908203125,
8,6588,669202.2109375,6561136.21875,-304.2713623046875,
8,6593,669341.3125,6561205.771484375,-304.46588134765625,
8,6594,669478.3125,6561274.2734375,-304.657470703125,
8,6595,669492.94140625,6561281.58984375,-304.67929077148437,
8,6596,669502.02734375,6561286.1328125,-304.696044921875,
8,6597,669515.9453125,6561293.09375,-304.72171020507812,
8,6599,669520.3984375,6561284.19140625,-304.73281860351562,
8,6604,669542.1875,6561240.609375,-304.778076171875,
8,6605,669658.828125,6561007.33203125,-305.05319213867187,
8,6606,669815.9765625,6560693.044921875,-305.423828125,
8,6607,669823.48828125,6560678.021484375,-305.4400634765625,
8,6608,669837.7890625,6560649.421875,-305.470947265625,
8,6610,669980.8984375,6560363.205078125,-305.78012084960937,
8,6615,670081.83984375,6560161.31640625,-305.9981689453125,
8,6616,670082.3125,6560160.373046875,-305.99929809570312,
8,6617,670082.7890625,6560159.419921875,-306.00048828125,
8,6618,670145.30078125,6560034.396484375,-306.164794921875,
8,6619,670159.625,6560005.75,-306.20245361328125,
8,6621,670302.98828125,6559719.046875,-306.57925415039063,
8,6626,670355.8203125,6559613.390625,-306.7181396484375,
8,6627,670467.12109375,6559390.806640625,-306.9764404296875,
8,6628,670481.46875,6559362.109375,-307.00973510742187,
8,6630,670586.07421875,6559170.3203125,-307.247802734375,
8,6635,670653.546875,6559046.61328125,-307.40866088867187,
8,6636,670677.9296875,6559001.9140625,-307.46676635742187,
8,6637,670815.2890625,6558750.072265625,-307.76437377929687,
8,6638,670849.85546875,6558686.701171875,-307.84664916992187,
8,6639,670867.078125,6558655.125,-307.88766479492187,
8,6641,670953.609375,6558496.486328125,-308.0936279296875,
8,6646,671039.5,6558339.0234375,-308.29672241210937,
8,6647,671235.4453125,6557979.796875,-308.75997924804687,
8,6648,671252.703125,6557948.15625,-308.80081176757812,
8,6650,671268.8046875,6557918.63671875,-308.8388671875,
8,6655,671317.44140625,6557829.462890625,-308.95144653320312,
8,6656,671361.71484375,6557748.296875,-309.03536987304687,
8,6657,671425.453125,6557631.439453125,-309.19033813476562,
8,6658,671621.01953125,6557272.890625,-309.66574096679688,
8,6659,671638.3125,6557241.1875,-309.707763671875,
8,6661,671758.55078125,6557042.796875,-309.99114990234375,
8,6666,671855.12890625,6556883.43359375,-310.18402099609375,
8,6667,671868.70703125,6556861.03515625,-310.21112060546875,
8,6668,672099.5390625,6556480.1640625,-310.76815795898437,
8,6669,672109.30859375,6556464.04296875,-310.791748046875,
8,6671,672121.25,6556444.34375,-310.8184814453125,
8,6676,672248.4375,6556234.4765625,-311.103271484375,
8,6677,672338.60546875,6556085.69921875,-311.33062744140625,
8,6678,672522.859375,6555781.67578125,-311.79525756835937,
8,6679,672582.4140625,6555683.41015625,-311.92996215820313,
8,6680,672604.1796875,6555647.5,-311.97921752929687,
8,6682,672611.25390625,6555635.828125,-311.99520874023438,
8,6687,672799.72265625,6555324.8671875,-312.45071411132812,
8,6688,672822.09375,6555287.953125,-312.51043701171875,
8,6689,673003.7109375,6554988.296875,-312.99517822265625,
8,6690,673065.29296875,6554886.6953125,-313.18453979492187,
8,6691,673087.1171875,6554850.6875,-313.25161743164063,
8,6693,673101.0703125,6554827.6640625,-313.29452514648437,
8,6698,673305.62890625,6554490.1328125,-313.78848266601562,
8,6699,673457.8203125,6554239.01953125,-314.15594482421875,
8,6700,673548.1640625,6554089.9453125,-314.42559814453125,
8,6701,673570.046875,6554053.84375,-314.49090576171875,
8,6703,673579.85546875,6554005.85546875,-314.56475830078125,
8,6708,673645.58984375,6553684.2109375,-314.9656982421875,
8,6709,673660.90625,6553609.25390625,-315.05914306640625,
8,6710,673729.01171875,6553276.01953125,-315.658447265625,
8,6711,673736.578125,6553239,-315.72503662109375,
8,6713,673741.56640625,6553214.59765625,-315.7689208984375,
8,6718,673802.51953125,6552916.34765625,-316.22903442382812,
8,6719,673812.34765625,6552868.2734375,-316.33157348632812,
8,6720,673883.62109375,6552519.5234375,-317.07540893554687,
8,6721,673895.52734375,6552461.28125,-317.18914794921875,
8,6722,673903.1171875,6552424.140625,-317.26165771484375,
8,6724,673947.203125,6552208.41796875,-317.68289184570312,
8,6729,673979.15625,6552052.0703125,-318.02984619140625,
8,6730,674007.36328125,6551914.0625,-318.33615112304688,
8,6731,674062.02734375,6551646.58984375,-319.08615112304687,
8,6732,674066.234375,6551626.00390625,-319.14385986328125,
8,6734,674069.6484375,6551609.296875,-319.18045043945313,
8,6739,674258.51171875,6551289.6875,-319.73504638671875,
8,6740,674322.078125,6551182.11328125,-319.92169189453125,
8,6741,674417.54296875,6551020.55859375,-320.29351806640625,
8,6742,674462.8515625,6550943.88671875,-320.42050170898437,
8,6743,674481.765625,6550911.875,-320.4735107421875,
8,6745,674563.5390625,6550773.484375,-320.70269775390625,
8,6750,674671.10546875,6550591.4453125,-320.91464233398437,
8,6751,674745.4140625,6550465.69140625,-321.06103515625,
8,6752,674874.9453125,6550246.484375,-321.19601440429687,
8,6753,674893.890625,6550214.421875,-321.21575927734375,
8,6755,675021.40234375,6549998.63671875,-321.3486328125,
8,6760,675083.43359375,6549893.66015625,-321.428955078125,
8,6761,675153.71875,6549774.71484375,-321.51995849609375,
8,6762,675204.01953125,6549689.58984375,-321.60855102539062,
8,6763,675287.046875,6549549.08984375,-321.56716918945312,
8,6765,675306.0078125,6549517,-321.55770874023437,
8,6770,675440.5703125,6549342.0625,-321.38250732421875,
8,6771,675523.046875,6549234.83984375,-321.254150390625,
8,6772,675713.4375,6548987.3203125,-320.95779418945312,
8,6773,675756.39453125,6548931.47265625,-320.7999267578125,
8,6775,675778.078125,6548903.28125,-320.72021484375,
8,6780,675813.00390625,6548857.8828125,-320.59185791015625,
8,6781,675994.5234375,6548621.9140625,-319.95712280273437,
8,6782,676213.6875,6548337.0078125,-319.19076538085937,
8,6783,676228.55078125,6548317.68359375,-319.0924072265625,
8,6785,676250.15625,6548289.59375,-318.949462890625,
8,6790,676554.828125,6548074.70703125,-316.83074951171875,
8,6791,676561.14453125,6548070.25390625,-316.78680419921875,
8,6792,676888.79296875,6547839.1640625,-314.54583740234375,
8,6794,676919.109375,6547817.78125,-314.33847045898437,
8,6799,676960.99609375,6547788.2421875,-314.052001953125,
8,6800,677220.421875,6547605.27734375,-311.69110107421875,
8,6801,677461.44140625,6547435.296875,-309.49774169921875,
8,6802,677478.44140625,6547423.3046875,-309.34173583984375,
8,6803,677558.1328125,6547367.1015625,-308.47491455078125,
8,6805,677588.0546875,6547346,-308.14944458007812,
8,6810,677617.87890625,6547324.96484375,-307.82504272460937,
8,6811,677884.9609375,6547136.6015625,-304.93161010742187,
8,6812,678037.85546875,6547028.765625,-303.27520751953125,
8,6813,678065.69140625,6547009.13671875,-302.94381713867187,
8,6814,678227.5859375,6546894.95703125,-300.84780883789062,
8,6816,678257.0078125,6546874.203125,-300.46688842773437,
8,6821,678283.05078125,6546842.421875,-300.10897827148437,
8,6822,678313.7109375,6546805.00390625,-299.68759155273437,
8,6824,678316.3125,6546801.828125,-299.65185546875,
8,6829,678462.87109375,6546470.51171875,-297.40185546875,
8,6830,678476.9609375,6546438.6484375,-297.16937255859375,
8,6831,678560.69921875,6546249.3515625,-295.78814697265625,
8,6832,678668.61328125,6546005.39453125,-293.75274658203125,
8,6834,678684.5546875,6545969.359375,-293.45205688476562,
8,6839,678729.171875,6545868.49609375,-292.61053466796875,
8,6840,678839.15234375,6545619.8671875,-290.49343872070312,
8,6841,678842.78125,6545611.671875,-290.41754150390625,
8,6842,678942.71875,6545385.74609375,-288.324951171875,
8,6843,679037.125,6545172.3359375,-286.2586669921875,
8,6845,679052.796875,6545136.90625,-285.91561889648437,
8,6850,679138.859375,6544942.34765625,-284.03189086914063,
8,6851,679197.3203125,6544810.1796875,-282.77056884765625,
8,6852,679208.19140625,6544785.609375,-282.54818725585937,
8,6853,679220.8515625,6544756.9921875,-282.28915405273438,
8,6854,679405.65234375,6544339.21484375,-278.06170654296875,
8,6856,679421.03125,6544304.453125,-277.70993041992187,
8,6861,679518.9765625,6544177.23828125,-275.78167724609375,
8,6862,679628.5390625,6544034.93359375,-273.54421997070312,
8,6863,679510.3515625,6544188.44140625,-275.96505737304687,
8,6864,679486.953125,6544218.828125,-276.427490234375,
8,6865,679839.28125,6543761.20703125,-269.24044799804687,
8,6866,679902.734375,6543678.79296875,-267.829345703125,
8,6868,679923.203125,6543652.203125,-267.3741455078125,
8,6873,679925.10546875,6543649.73046875,-267.33181762695312,
8,6874,680125.515625,6543389.44921875,-262.94692993164062,
8,6875,680287.92578125,6543178.5078125,-259.393310546875,
8,6876,680365.72265625,6543077.46875,-257.60366821289063,
8,6877,680405.44921875,6543025.875,-256.61788940429688,
8,6879,680425.3671875,6543000,-256.12353515625,
8,7228,679808.875,6543225.66015625,-267.83468627929687,
8,7229,679586.01953125,6543515.10546875,-272.69512939453125,
8,7230,679982.6171875,6543000,-264.04531860351562,
8,7231,679573.984375,6543530.73828125,-272.91152954101562,
8,7232,679556.3984375,6543553.578125,-273.22775268554688,
8,7234,679446.96484375,6543695.71484375,-275.19546508789063,
8,7239,679379.02734375,6543783.953125,-276.5623779296875,
8,7240,679211.93359375,6544000.984375,-279.92440795898437,
8,7241,679148.1171875,6544083.87109375,-281.11077880859375,
8,7242,679130.1875,6544107.15625,-281.44406127929687,
8,7244,679054.89453125,6544276.52734375,-283.04153442382812,
8,7249,678972.46875,6544461.93359375,-284.9237060546875,
8,7250,678967.55859375,6544472.98046875,-285.03585815429687,
8,7251,678828.13671875,6544786.6171875,-287.88424682617187,
8,7252,678774.4140625,6544907.46484375,-289.04132080078125,
8,7253,678758.4921875,6544943.28125,-289.38421630859375,
8,7255,678644.8359375,6545198.93359375,-291.83206176757812,
8,7260,678597.94140625,6545304.4140625,-292.73324584960937,
8,7261,678585.20703125,6545333.0546875,-292.9779052734375,
8,7262,678402.9765625,6545742.953125,-296.46453857421875,
8,7263,678386.7890625,6545779.375,-296.77432250976562,
8,7265,678378.703125,6545797.56640625,-296.92904663085937,
8,7270,678334.28125,6545897.49609375,-297.7789306640625,
8,7271,678223.75390625,6546146.1328125,-299.599609375,
8,7272,678344.17578125,6545875.23828125,-297.59259033203125,
8,7273,678104.73046875,6546413.88671875,-301.56024169921875,
8,7274,678031.515625,6546578.5859375,-302.6829833984375,
8,7275,678023.33984375,6546596.9765625,-302.808349609375,
8,7277,678015.1015625,6546615.515625,-302.92489624023437,
8,7281,677719.88671875,6546823.734375,-306.43994140625,
8,7282,677678.02734375,6546853.2578125,-306.93832397460937,
8,7283,677410.1015625,6547042.2265625,-309.84091186523437,
8,7284,677381.9140625,6547062.109375,-310.1063232421875,
9,7336,672862.8515625,6546356.17578125,-336.80398559570312,
9,7337,673038.62890625,6546180.39453125,-336.6871337890625,
9,7338,672766.109375,6546452.921875,-336.75799560546875,
9,7446,673340.0625,6545878.96875,-336.33843994140625,
9,7447,673603.171875,6545692.1015625,-335.90170288085937,
9,7448,673312.828125,6545906.19921875,-336.37777709960937,
9,7449,673149.76171875,6546069.265625,-336.61325073242187,
9,7450,673672.7421875,6545642.69140625,-335.78622436523437,
9,7451,673711.87109375,6545614.8984375,-335.69027709960937,
9,7452,673759.33203125,6545581.19140625,-335.4849853515625,
9,7453,673868.83203125,6545503.421875,-334.97164916992187,
9,7455,673895.09375,6545484.765625,-334.84854125976562,
9,7460,674156.96875,6545298.7734375,-333.620849609375,
9,7461,674317.15234375,6545185.0078125,-332.86990356445312,
9,7462,674424.01171875,6545109.11328125,-332.22357177734375,
9,7464,674450.125,6545090.5625,-332.06561279296875,
9,7469,674710.3046875,6544905.765625,-330.49188232421875,
9,7470,674820.015625,6544827.84375,-329.82827758789062,
9,7471,674896.49609375,6544773.5234375,-329.33172607421875,
9,7472,674947.10546875,6544737.57421875,-328.88699340820312,
9,7473,674979.234375,6544714.75390625,-328.630859375,
9,7475,675005.1484375,6544696.34375,-328.42425537109375,
9,7480,675224.2421875,6544433.43359375,-326.58053588867187,
9,7481,675387.703125,6544237.27734375,-325.20498657226562,
9,7482,675454.546875,6544157.06640625,-324.48171997070312,
9,7484,675476.359375,6544130.890625,-324.24569702148437,
9,7489,675531.453125,6544064.78125,-323.64959716796875,
9,7490,675693.44140625,6543870.3984375,-322.2120361328125,
9,7491,675924.671875,6543592.921875,-320.16000366210937,
9,7492,675925.94921875,6543591.390625,-320.14450073242187,
9,7494,675947.5625,6543565.453125,-319.8819580078125,
9,7499,676154.12890625,6543317.57421875,-317.37261962890625,
9,7500,676162.37890625,6543307.67578125,-317.27880859375,
9,7501,676397.4140625,6543025.6328125,-314.60617065429687,
9,7503,676418.7734375,6543000,-314.36331176757812,
9,7755,675837.82421875,6543149.16015625,-320.4493408203125,
9,7756,675730.0546875,6543278.484375,-321.758544921875,
9,7757,675962.125,6543000,-319.03594970703125,
9,7758,675683.03125,6543334.9140625,-322.17584228515625,
9,7759,675384.33203125,6543693.3515625,-324.82659912109375,
9,7760,675356.265625,6543727.03125,-325.07568359375,
9,7762,675350.9921875,6543733.359375,-325.12246704101562,
9,7767,675154.32421875,6543969.35546875,-326.60791015625,
9,7768,675074.21875,6544065.48046875,-327.16940307617187,
9,7769,675071.0390625,6544069.296875,-327.19168090820312,
9,7770,674778.75390625,6544420.03125,-329.56521606445312,
9,7771,674750.40625,6544454.046875,-329.79541015625,
9,7773,674699.4453125,6544490.1171875,-330.17190551757813,
9,7778,674492.47265625,6544636.60546875,-331.34832763671875,
9,7779,674352.52734375,6544735.65625,-332.14376831054687,
9,7780,674227.03125,6544824.48046875,-332.9024658203125,
9,7781,674201.15625,6544842.796875,-333.05889892578125,
9,7783,674086.16796875,6544924.1796875,-333.75405883789062,
9,7788,673941.5625,6545026.5234375,-334.43182373046875,
9,7789,673825.0390625,6545108.99609375,-334.97793579101562,
9,7790,673677.90625,6545213.1328125,-335.50143432617188,
9,7791,673651.890625,6545231.546875,-335.593994140625,
9,7793,673455.32421875,6545370.67578125,-336.2933349609375,
9,7798,673391.23828125,6545416.0390625,-336.42172241210937,
9,7799,673128.734375,6545601.84375,-336.947509765625,
9,7800,673102.640625,6545620.3125,-336.99978637695312,
9,7802,673006.30859375,6545716.64453125,-337.18991088867187,
9,7807,672940.109375,6545782.84765625,-337.28549194335937,
9,7808,672826.80078125,6545896.15625,-337.36083984375,
9,7809,672804.52734375,6545918.4296875,-337.37564086914063,
9,7810,672550.09765625,6546172.859375,-337.56414794921875,
9,7811,672522.5,6546200.453125,-337.5845947265625,
9,7813,672499.515625,6546223.4375,-337.60165405273437,
9,7818,672406.76171875,6546316.19140625,-337.5797119140625,
9,7819,672246.69921875,6546476.25,-337.2879638671875,
9,7820,671969.91015625,6546753.03125,-336.78347778320312,
9,7822,671942.359375,6546780.578125,-336.7332763671875,
9,7827,671815.3515625,6546907.5859375,-336.40771484375,
9,7828,671667.45703125,6547055.484375,-335.70260620117187,
9,7829,671871.296875,6546851.640625,-336.5736083984375,
9,7830,671928.8515625,6546794.0859375,-336.70864868164062,
9,7831,671389.63671875,6547333.3046875,-334.3780517578125,
9,7833,671362.21875,6547360.71875,-334.24734497070312,
9,7838,671182.73046875,6547592.75,-333.14569091796875,
9,7839,671103.12109375,6547695.6640625,-332.39022827148437,
9,7840,671047.84375,6547767.12109375,-331.86569213867187,
9,7841,670865.515625,6548002.82421875,-329.77349853515625,
9,7842,670837.43359375,6548039.125,-329.50558471679687,
9,7844,670811.6796875,6548072.421875,-329.2598876953125,
9,7849,670555.5703125,6548403.48046875,-326.81683349609375,
9,7850,670555.50390625,6548403.56640625,-326.81619262695312,
9,7851,670304.3203125,6548728.26171875,-323.8450927734375,
9,7852,670286.57421875,6548751.203125,-323.66220092773437,
9,7854,670261.1328125,6548784.09375,-323.4000244140625,
9,7859,670191.984375,6548873.484375,-322.68743896484375,
9,7860,670008.39453125,6549110.8203125,-320.54739379882812,
9,7861,669933.953125,6549207.05859375,-319.67962646484375,
9,7862,669735.72265625,6549463.32421875,-317.85671997070312,
9,7864,669710.59375,6549495.8125,-317.62564086914062,
9,7869,669520.98828125,6549685.4140625,-315.89498901367187,
9,7870,669447.91015625,6549758.4921875,-315.38180541992187,
9,7871,669695.85546875,6549510.55078125,-317.50326538085937,
9,7872,669310.828125,6549895.5703125,-314.41915893554687,
9,7873,669158.1953125,6550048.203125,-313.39871215820312,
9,7875,669132.0390625,6550074.359375,-313.223876953125,
9,7880,669075.51171875,6550130.88671875,-312.845947265625,
9,7881,668871.4140625,6550334.98828125,-311.73483276367187,
9,7882,668603.51953125,6550602.88671875,-310.27639770507812,
9,7883,668579.45703125,6550626.94921875,-310.15078735351562,
9,7884,668573.35546875,6550633.05078125,-310.11892700195312,
9,7886,668553.484375,6550652.921875,-310.03433227539062,
9,7891,668480.91796875,6550725.48828125,-309.72540283203125,
9,7892,668294.4609375,6550911.9453125,-308.90869140625,
9,7893,668149.359375,6551057.046875,-308.27316284179687,
9,7894,668000.76953125,6551205.63671875,-307.69039916992187,
9,7895,667981.56640625,6551224.83984375,-307.61508178710937,
9,7897,667974.9375,6551231.46875,-307.5880126953125,
9,7902,667753.8203125,6551452.59375,-306.68515014648437,
9,7903,667717.24609375,6551489.16796875,-306.54736328125,
9,7904,667625.36328125,6551581.0546875,-306.20120239257812,
9,7905,667422.09765625,6551784.32421875,-305.47500610351562,
9,7907,667396.390625,6551810.03125,-305.38314819335938,
9,7912,667222.3359375,6551984.08203125,-304.76129150390625,
9,7913,667139.85546875,6552066.55859375,-304.48477172851562,
9,7914,667044.31640625,6552162.09765625,-304.1644287109375,
9,7915,666843.42578125,6552362.98046875,-303.49795532226562,
9,7917,666817.828125,6552388.578125,-303.41302490234375,
9,7922,666927.62890625,6552498.37890625,-303.72927856445312,
9,7923,667012.6640625,6552583.4140625,-303.97415161132812,
9,7924,667054.88671875,6552625.63671875,-304.09750366210937,
9,7925,667055.4609375,6552626.2109375,-304.09918212890625,
9,7927,667065.875,6552636.625,-304.1273193359375,
9,7932,667107.89453125,6552594.6015625,-304.27047729492187,
9,7933,667323.390625,6552379.09375,-304.99301147460937,
9,7934,667549.3359375,6552153.140625,-305.75054931640625,
9,7935,667620.19921875,6552082.2734375,-306.00372314453125,
9,7936,667646.0078125,6552056.46875,-306.095947265625,
9,7938,667679.83203125,6552022.64453125,-306.216796875,
9,7943,667904.6953125,6551797.78125,-307.06393432617187,
9,7944,668077.125,6551625.3515625,-307.71353149414062,
9,7945,668166.7265625,6551535.75390625,-308.07937622070312,
9,7946,668200.203125,6551502.27734375,-308.21417236328125,
9,7947,668226.140625,6551476.34375,-308.318603515625,
9,7949,668455.03125,6551247.45703125,-309.24017333984375,
9,7954,668486.140625,6551216.34765625,-309.37261962890625,
9,7955,668703.515625,6550998.98046875,-310.29803466796875,
